Ticker SYMBOL,公司代號,公司名稱,產業別,資料季度,錯誤原因
6923.TW,6923,中台資源科技股份有限公司,35,2025Q3,缺少營業收入/收益
6924.TW,6924,榮惠集團(開曼)股份有限公司,28,2025Q3,缺少營業收入/收益
6928.TW,6928,攸泰科技股份有限公司,25,2025Q3,缺少營業收入/收益
6931.TW,6931,青松健康股份有限公司,22,2025Q3,缺少營業收入/收益
6933.TW,6933,艾瑪斯科技控股股份有限公司,25,2025Q3,缺少營業收入/收益
6934.TW,6934,心誠鎂行動醫電股份有限公司,22,2025Q3,缺少營業收入/收益
6936.TW,6936,永鴻國際生技股份有限公司,22,2025Q3,缺少營業收入/收益
6937.TW,6937,天虹科技股份有限公司,24,2025Q3,缺少營業收入/收益
6944.TW,6944,兆聯實業股份有限公司,35,2025Q3,缺少營業收入/收益
6949.TW,6949,沛爾生技醫藥股份有限公司,22,2025Q3,缺少營業收入/收益
6951.TW,6951,青新環境工程股份有限公司,35,2025Q3,缺少營業收入/收益
6952.TW,6952,大武山牧場科技股份有限公司,20,2025Q3,缺少營業收入/收益
6955.TW,6955,邦睿生技股份有限公司,22,2025Q3,缺少營業收入/收益
6957.TW,6957,裕慶金屬股份有限公司,20,2025Q3,缺少營業收入/收益
6958.TW,6958,日盛台駿國際租賃股份有限公司,20,2025Q3,缺少營業收入/收益
6962.TW,6962,ITH Corporation,24,2025Q3,缺少營業收入/收益
6965.TW,6965,中傑投資控股股份有限公司,37,2025Q3,缺少營業收入/收益
6969.TW,6969,成信實業股份有限公司,35,2025Q3,缺少營業收入/收益
6988.TW,6988,威力暘電子股份有限公司,12,2025Q3,缺少營業收入/收益
6994.TW,6994,富威電力股份有限公司,35,2025Q3,缺少營業收入/收益
7610.TW,7610,聯友金屬科技股份有限公司,35,2025Q3,缺少營業收入/收益
7631.TW,7631,聚賢研發股份有限公司,31,2025Q3,缺少營業收入/收益
7705.TW,7705,三商餐飲股份有限公司,16,2025Q3,缺少營業收入/收益
7711.TW,7711,永擎電子股份有限公司,25,2025Q3,缺少營業收入/收益
7721.TW,7721,微程式資訊股份有限公司,36,2025Q3,缺少營業收入/收益
7722.TW,7722,連加網路商業股份有限公司,36,2025Q3,缺少營業收入/收益
7730.TW,7730,暉盛科技股份有限公司,24,2025Q3,缺少營業收入/收益
7732.TW,7732,金興精密工業股份有限公司,12,2025Q3,缺少營業收入/收益
7736.TW,7736,虎山實業股份有限公司,12,2025Q3,缺少營業收入/收益
7740.TW,7740,熙特爾新能源股份有限公司,35,2025Q3,缺少營業收入/收益
7749.TW,7749,意騰科技股份有限公司,24,2025Q3,缺少營業收入/收益
7750.TW,7750,新代科技股份有限公司,05,2025Q3,缺少營業收入/收益
7765.TW,7765,中華資安國際股份有限公司,36,2025Q3,缺少營業收入/收益
7769.TW,7769,鴻勁精密股份有限公司,24,2025Q3,缺少營業收入/收益
7780.TW,7780,大研生醫國際股份有限公司,02,2025Q3,缺少營業收入/收益
7786.TW,7786,東方風能科技股份有限公司,35,2025Q3,缺少營業收入/收益
7788.TW,7788,松川精密股份有限公司,28,2025Q3,缺少營業收入/收益
7791.TW,7791,皇家可口股份有限公司,02,2025Q3,缺少營業收入/收益
7795.TW,7795,長廣精機股份有限公司,28,2025Q3,缺少營業收入/收益
7799.TW,7799,禾榮科技股份有限公司,22,2025Q3,缺少營業收入/收益
7822.TW,7822,倍利科技股份有限公司,24,2025Q3,缺少營業收入/收益
7823.TW,7823,奧義賽博科技股份有限公司,36,2025Q3,缺少營業收入/收益
8011.TW,8011,台通光電股份有限公司,27,2025Q3,缺少營業收入/收益
8016.TW,8016,矽創電子股份有限公司,24,2025Q3,缺少營業收入/收益
8021.TW,8021,尖點科技股份有限公司,31,2025Q3,缺少營業收入/收益
8028.TW,8028,昇陽國際半導體股份有限公司,24,2025Q3,缺少營業收入/收益
8033.TW,8033,雷虎科技股份有限公司,20,2025Q3,缺少營業收入/收益
8039.TW,8039,台虹科技股份有限公司,28,2025Q3,缺少營業收入/收益
8045.TW,8045,達運光電股份有限公司,27,2025Q3,缺少營業收入/收益
8046.TW,8046,南亞電路板股份有限公司,28,2025Q3,缺少營業收入/收益
8070.TW,8070,長華電材股份有限公司,29,2025Q3,缺少營業收入/收益
8072.TW,8072,陞泰科技股份有限公司,29,2025Q3,缺少營業收入/收益
8081.TW,8081,致新科技股份有限公司,24,2025Q3,缺少營業收入/收益
8101.TW,8101,華冠通訊股份有限公司,27,2025Q3,缺少營業收入/收益
8103.TW,8103,瀚荃股份有限公司,28,2025Q3,缺少營業收入/收益
8104.TW,8104,錸寶科技股份有限公司,26,2025Q3,缺少營業收入/收益
8105.TW,8105,凌巨科技股份有限公司,26,2025Q3,缺少營業收入/收益
8110.TW,8110,華東科技股份有限公司,24,2025Q3,缺少營業收入/收益
8112.TW,8112,至上電子股份有限公司,29,2025Q3,缺少營業收入/收益
8114.TW,8114,振樺電子股份有限公司,25,2025Q3,缺少營業收入/收益
8131.TW,8131,福懋科技股份有限公司,24,2025Q3,缺少營業收入/收益
8150.TW,8150,南茂科技股份有限公司,24,2025Q3,缺少營業收入/收益
8162.TW,8162,微矽電子股份有限公司,24,2025Q3,缺少營業收入/收益
8163.TW,8163,達方電子股份有限公司,25,2025Q3,缺少營業收入/收益
8201.TW,8201,無敵科技股份有限公司,31,2025Q3,缺少營業收入/收益
8210.TW,8210,勤誠興業股份有限公司,25,2025Q3,缺少營業收入/收益
8213.TW,8213,志超科技股份有限公司,28,2025Q3,缺少營業收入/收益
8215.TW,8215,明基材料股份有限公司,26,2025Q3,缺少營業收入/收益
8222.TW,8222,寶一科技股份有限公司,05,2025Q3,缺少營業收入/收益
8249.TW,8249,菱光科技股份有限公司,28,2025Q3,缺少營業收入/收益
8261.TW,8261,富鼎先進電子股份有限公司,24,2025Q3,缺少營業收入/收益
8271.TW,8271,宇瞻科技股份有限公司,24,2025Q3,缺少營業收入/收益
8341.TW,8341,日友環保科技股份有限公司,35,2025Q3,缺少營業收入/收益
8367.TW,8367,建新國際股份有限公司,15,2025Q3,缺少營業收入/收益
8374.TW,8374,羅昇企業股份有限公司,05,2025Q3,缺少營業收入/收益
8404.TW,8404,百和興業股份有限公司(開曼),20,2025Q3,缺少營業收入/收益
8411.TW,8411,福貞控股股份有限公司,20,2025Q3,缺少營業收入/收益
8422.TW,8422,可寧衛股份有限公司,35,2025Q3,缺少營業收入/收益
8429.TW,8429,金麗集團控股有限公司,18,2025Q3,缺少營業收入/收益
8438.TW,8438,昶昕實業股份有限公司,35,2025Q3,缺少營業收入/收益
8442.TW,8442,威宏控股股份有限公司,20,2025Q3,缺少營業收入/收益
8443.TW,8443,阿瘦實業股份有限公司,18,2025Q3,缺少營業收入/收益
8454.TW,8454,富邦媒體科技股份有限公司,36,2025Q3,缺少營業收入/收益
8462.TW,8462,柏文健康事業股份有限公司,37,2025Q3,缺少營業收入/收益
8463.TW,8463,潤泰精密材料股份有限公司,20,2025Q3,缺少營業收入/收益
8464.TW,8464,億豐綜合工業股份有限公司,38,2025Q3,缺少營業收入/收益
8466.TW,8466,美吉吉國際股份有限公司,20,2025Q3,缺少營業收入/收益
8467.TW,8467,波力環球企業股份有限公司,37,2025Q3,缺少營業收入/收益
8473.TW,8473,山林水環境工程股份有限公司,35,2025Q3,缺少營業收入/收益
8476.TW,8476,台境企業股份有限公司,35,2025Q3,缺少營業收入/收益
8478.TW,8478,東哥企業股份有限公司,37,2025Q3,缺少營業收入/收益
8481.TW,8481,政伸企業股份有限公司,20,2025Q3,缺少營業收入/收益
8482.TW,8482,商億全球控股有限公司,38,2025Q3,缺少營業收入/收益
8487.TW,8487,愛爾達科技股份有限公司,36,2025Q3,缺少營業收入/收益
8488.TW,8488,吉源控股股份有限公司,20,2025Q3,缺少營業收入/收益
8499.TW,8499,鼎炫投資控股股份有限公司,31,2025Q3,缺少營業收入/收益
8926.TW,8926,台灣汽電共生股份有限公司,23,2025Q3,缺少營業收入/收益
8940.TW,8940,新天地國際實業股份有限公司,16,2025Q3,缺少營業收入/收益
8996.TW,8996,高力熱處理工業股份有限公司,05,2025Q3,缺少營業收入/收益
9103.TW,9103,美德向邦醫療國際股份有限公司,91,2025Q3,缺少營業收入/收益
9105.TW,9105,泰金寶科技股份有限公司,91,2025Q3,缺少營業收入/收益
9110.TW,9110,越南製造加工出口控股有限公司,91,2025Q3,缺少營業收入/收益
9136.TW,9136,巨騰國際控股有限公司,91,2025Q3,缺少營業收入/收益
9802.TW,9802,鈺齊國際股份有限公司,37,2025Q3,缺少營業收入/收益
9902.TW,9902,台火開發股份有限公司,20,2025Q3,缺少營業收入/收益
9904.TW,9904,寶成工業股份有限公司,37,2025Q3,缺少營業收入/收益
9905.TW,9905,大華金屬工業股份有限公司,20,2025Q3,缺少營業收入/收益
9906.TW,9906,欣巴巴事業股份有限公司,14,2025Q3,缺少營業收入/收益
9907.TW,9907,統一實業股份有限公司,20,2025Q3,缺少營業收入/收益
9908.TW,9908,大台北區瓦斯股份有限公司,23,2025Q3,缺少營業收入/收益
9910.TW,9910,豐泰企業股份有限公司,37,2025Q3,缺少營業收入/收益
9911.TW,9911,台灣櫻花股份有限公司,38,2025Q3,缺少營業收入/收益
9912.TW,9912,偉聯科技股份有限公司,25,2025Q3,缺少營業收入/收益
9914.TW,9914,美利達工業股份有限公司,37,2025Q3,缺少營業收入/收益
9917.TW,9917,中興保全科技股份有限公司,20,2025Q3,缺少營業收入/收益
9918.TW,9918,欣欣天然氣股份有限公司,23,2025Q3,缺少營業收入/收益
9919.TW,9919,康那香企業股份有限公司,20,2025Q3,缺少營業收入/收益
9921.TW,9921,巨大機械工業股份有限公司,37,2025Q3,缺少營業收入/收益
9924.TW,9924,台灣福興工業股份有限公司,38,2025Q3,缺少營業收入/收益
9925.TW,9925,台灣新光保全股份有限公司,20,2025Q3,缺少營業收入/收益
9926.TW,9926,新海瓦斯股份有限公司,23,2025Q3,缺少營業收入/收益
9927.TW,9927,泰銘實業股份有限公司,20,2025Q3,缺少營業收入/收益
9928.TW,9928,中國電視事業股份有限公司,20,2025Q3,缺少營業收入/收益
9929.TW,9929,秋雨創新股份有限公司,20,2025Q3,缺少營業收入/收益
9930.TW,9930,中聯資源股份有限公司,35,2025Q3,缺少營業收入/收益
9931.TW,9931,欣高石油氣股份有限公司,23,2025Q3,缺少營業收入/收益
9933.TW,9933,中鼎工程股份有限公司,20,2025Q3,缺少營業收入/收益
9934.TW,9934,成霖企業股份有限公司,38,2025Q3,缺少營業收入/收益
9935.TW,9935,慶豐富實業股份有限公司,38,2025Q3,缺少營業收入/收益
9937.TW,9937,全國加油站股份有限公司,23,2025Q3,缺少營業收入/收益
9938.TW,9938,台灣百和工業股份有限公司,20,2025Q3,缺少營業收入/收益
9939.TW,9939,宏全國際股份有限公司,20,2025Q3,缺少營業收入/收益
9940.TW,9940,信義房屋股份有限公司,20,2025Q3,缺少營業收入/收益
9941.TW,9941,裕融企業股份有限公司,20,2025Q3,缺少營業收入/收益
9942.TW,9942,茂順密封元件科技股份有限公司,20,2025Q3,缺少營業收入/收益
9943.TW,9943,好樂迪股份有限公司,16,2025Q3,缺少營業收入/收益
9944.TW,9944,新麗企業股份有限公司,20,2025Q3,缺少營業收入/收益
9945.TW,9945,潤泰創新國際股份有限公司,20,2025Q3,缺少營業收入/收益
9946.TW,9946,三發地產股份有限公司,14,2025Q3,缺少營業收入/收益
9955.TW,9955,佳龍科技工程股份有限公司,35,2025Q3,缺少營業收入/收益
9958.TW,9958,世紀鋼鐵結構股份有限公司,10,2025Q3,缺少營業收入/收益
1101.TW,1101,臺灣水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1102.TW,1102,亞洲水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1103.TW,1103,嘉新水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1104.TW,1104,環球水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1108.TW,1108,幸福水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1109.TW,1109,信大水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1110.TW,1110,東南水泥股份有限公司,01,2025Q2,缺少營業收入/收益
1201.TW,1201,味全食品工業股份有限公司,02,2025Q2,缺少營業收入/收益
1203.TW,1203,味王股份有限公司,02,2025Q2,缺少營業收入/收益
1210.TW,1210,大成長城企業股份有限公司,02,2025Q2,缺少營業收入/收益
1213.TW,1213,大西洋飲料股份有限公司,02,2025Q2,缺少營業收入/收益
1215.TW,1215,台灣卜蜂企業股份有限公司,02,2025Q2,缺少營業收入/收益
1216.TW,1216,統一企業股份有限公司,02,2025Q2,缺少營業收入/收益
1217.TW,1217,愛之味股份有限公司,02,2025Q2,缺少營業收入/收益
1218.TW,1218,泰山企業股份有限公司,02,2025Q2,缺少營業收入/收益
1219.TW,1219,福壽實業股份有限公司,02,2025Q2,缺少營業收入/收益
1220.TW,1220,台榮產業股份有限公司,02,2025Q2,缺少營業收入/收益
1225.TW,1225,福懋油脂股份有限公司,02,2025Q2,缺少營業收入/收益
1227.TW,1227,佳格食品股份有限公司,02,2025Q2,缺少營業收入/收益
1229.TW,1229,聯華實業控股股份有限公司,02,2025Q2,缺少營業收入/收益
1231.TW,1231,聯華食品工業股份有限公司,02,2025Q2,缺少營業收入/收益
1232.TW,1232,大統益股份有限公司,02,2025Q2,缺少營業收入/收益
1233.TW,1233,天仁茶業股份有限公司,02,2025Q2,缺少營業收入/收益
1234.TW,1234,黑松股份有限公司,02,2025Q2,缺少營業收入/收益
1235.TW,1235,興泰實業股份有限公司,02,2025Q2,缺少營業收入/收益
1236.TW,1236,宏亞食品股份有限公司,02,2025Q2,缺少營業收入/收益
1256.TW,1256,鮮活控股股份有限公司,02,2025Q2,缺少營業收入/收益
1301.TW,1301,台灣塑膠工業股份有限公司,03,2025Q2,缺少營業收入/收益
1303.TW,1303,南亞塑膠工業股份有限公司,03,2025Q2,缺少營業收入/收益
1304.TW,1304,台灣聚合化學品股份有限公司,03,2025Q2,缺少營業收入/收益
1305.TW,1305,華夏海灣塑膠股份有限公司,03,2025Q2,缺少營業收入/收益
1307.TW,1307,三芳化學工業股份有限公司,03,2025Q2,缺少營業收入/收益
1308.TW,1308,亞洲聚合股份有限公司,03,2025Q2,缺少營業收入/收益
1309.TW,1309,台達化學工業股份有限公司,03,2025Q2,缺少營業收入/收益
1310.TW,1310,台灣苯乙烯工業股份有限公司,03,2025Q2,缺少營業收入/收益
1312.TW,1312,國喬石油化學股份有限公司,03,2025Q2,缺少營業收入/收益
1313.TW,1313,聯成化學科技股份有限公司,03,2025Q2,缺少營業收入/收益
1314.TW,1314,中國石油化學工業開發(股)公司,03,2025Q2,缺少營業收入/收益
1315.TW,1315,達新工業股份有限公司,03,2025Q2,缺少營業收入/收益
1316.TW,1316,上曜建設開發股份有限公司,14,2025Q2,缺少營業收入/收益
1319.TW,1319,東陽實業廠股份有限公司,12,2025Q2,缺少營業收入/收益
1321.TW,1321,大洋塑膠工業股份有限公司,03,2025Q2,缺少營業收入/收益
1323.TW,1323,永裕塑膠工業股份有限公司,03,2025Q2,缺少營業收入/收益
1324.TW,1324,地球綜合工業股份有限公司,03,2025Q2,缺少營業收入/收益
1325.TW,1325,恒大股份有限公司,03,2025Q2,缺少營業收入/收益
1326.TW,1326,台灣化學纖維股份有限公司,03,2025Q2,缺少營業收入/收益
1337.TW,1337,亞洲塑膠再生資源控股有限公司,03,2025Q2,缺少營業收入/收益
1338.TW,1338,廣華控股有限公司,12,2025Q2,缺少營業收入/收益
1339.TW,1339,昭輝實業股份有限公司,12,2025Q2,缺少營業收入/收益
1340.TW,1340,勝悅新材料有限公司,03,2025Q2,缺少營業收入/收益
1341.TW,1341,富林塑膠工業(開曼)控股(股)公司,03,2025Q2,缺少營業收入/收益
1342.TW,1342,八貫企業股份有限公司,20,2025Q2,缺少營業收入/收益
1402.TW,1402,遠東新世紀股份有限公司,04,2025Q2,缺少營業收入/收益
1409.TW,1409,新光合成纖維股份有限公司,04,2025Q2,缺少營業收入/收益
1410.TW,1410,南洋染整股份有限公司,04,2025Q2,缺少營業收入/收益
1413.TW,1413,宏洲纖維工業股份有限公司,04,2025Q2,缺少營業收入/收益
1414.TW,1414,東和紡織股份有限公司,04,2025Q2,缺少營業收入/收益
1416.TW,1416,廣豐實業股份有限公司,20,2025Q2,缺少營業收入/收益
1417.TW,1417,嘉裕股份有限公司,04,2025Q2,缺少營業收入/收益
1418.TW,1418,東華龍股份有限公司,04,2025Q2,缺少營業收入/收益
1419.TW,1419,新光紡織股份有限公司,04,2025Q2,缺少營業收入/收益
1423.TW,1423,利華羊毛工業股份有限公司,04,2025Q2,缺少營業收入/收益
1432.TW,1432,大魯閣實業股份有限公司,37,2025Q2,缺少營業收入/收益
1434.TW,1434,福懋興業股份有限公司,04,2025Q2,缺少營業收入/收益
1435.TW,1435,中福國際(股)公司,20,2025Q2,缺少營業收入/收益
1436.TW,1436,華友聯開發股份有限公司,14,2025Q2,缺少營業收入/收益
1437.TW,1437,勤益投資控股股份有限公司,20,2025Q2,缺少營業收入/收益
1438.TW,1438,三地開發地產股份有限公司,14,2025Q2,缺少營業收入/收益
